#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABCC9	ATP1B3	9606.ENSP00000261200	9606.ENSP00000286371	0	0	0	0	0	0	0.540	0.047	0.542
ABCC9	KCNE3	9606.ENSP00000261200	9606.ENSP00000310557	0	0	0	0	0	0	0	0.556	0.556
ABCC9	KCNMB2	9606.ENSP00000261200	9606.ENSP00000407592	0	0	0	0	0	0	0	0.559	0.559
ABCC9	ENSP00000483415	9606.ENSP00000261200	9606.ENSP00000483415	0	0	0	0	0	0	0	0.560	0.560
ABCC9	SCN1B	9606.ENSP00000261200	9606.ENSP00000396915	0	0	0	0	0	0	0	0.561	0.561
ABCC9	ATP1A3	9606.ENSP00000261200	9606.ENSP00000444688	0	0	0	0	0.051	0.063	0.540	0.059	0.563
ABCC9	SLC9A1	9606.ENSP00000261200	9606.ENSP00000263980	0	0	0	0	0	0.056	0.540	0.079	0.565
ABCC9	CACNA2D1	9606.ENSP00000261200	9606.ENSP00000349320	0	0	0	0	0.062	0	0	0.560	0.569
ABCC9	CACNB2	9606.ENSP00000261200	9606.ENSP00000320025	0	0	0	0	0.062	0	0	0.560	0.569
ABCC9	CACNA1C	9606.ENSP00000261200	9606.ENSP00000266376	0	0	0	0	0.062	0.057	0	0.560	0.576
ABCC9	DES	9606.ENSP00000261200	9606.ENSP00000363071	0	0	0	0	0	0.056	0	0.571	0.577
ABCC9	ATP1A1	9606.ENSP00000261200	9606.ENSP00000445306	0	0	0	0	0.051	0.063	0.540	0.119	0.591
ABCC9	ATP1A4	9606.ENSP00000261200	9606.ENSP00000357060	0	0	0	0	0.065	0.063	0.540	0.111	0.594
ABCC9	ATP1B1	9606.ENSP00000261200	9606.ENSP00000356790	0	0	0	0	0	0	0.540	0.156	0.595
ABCC9	FXYD1	9606.ENSP00000261200	9606.ENSP00000481244	0	0	0	0	0.062	0	0.540	0.140	0.596
ABCC9	FXYD2	9606.ENSP00000261200	9606.ENSP00000292079	0	0	0	0	0	0	0.540	0.163	0.598
ABCC9	SCN5A	9606.ENSP00000261200	9606.ENSP00000410257	0	0	0	0	0.062	0.057	0	0.598	0.614
ABCC9	KCNE1L	9606.ENSP00000261200	9606.ENSP00000361173	0	0	0	0	0.062	0	0	0.607	0.615
ABCC9	PLN	9606.ENSP00000261200	9606.ENSP00000350132	0	0	0	0	0.096	0	0.540	0.194	0.635
ABCC9	ATP2A2	9606.ENSP00000261200	9606.ENSP00000440045	0	0	0	0	0.049	0.076	0.540	0.235	0.649
ABCC9	ATP1A2	9606.ENSP00000261200	9606.ENSP00000354490	0	0	0	0	0.062	0.063	0.540	0.245	0.654
ABCC9	KCNJ11	9606.ENSP00000261200	9606.ENSP00000345708	0	0	0	0	0.062	0.509	0.800	0.932	0.992
ACE	TNNT2	9606.ENSP00000290866	9606.ENSP00000236918	0	0	0	0	0	0	0	0.464	0.463
ACE	ICAM1	9606.ENSP00000290866	9606.ENSP00000264832	0	0	0	0	0	0	0	0.610	0.610
ACE	EGFR	9606.ENSP00000290866	9606.ENSP00000275493	0	0	0	0	0	0	0	0.429	0.429
ACE	GJA1	9606.ENSP00000290866	9606.ENSP00000282561	0	0	0	0	0	0	0	0.403	0.403
ACE	APP	9606.ENSP00000290866	9606.ENSP00000284981	0	0	0	0	0.062	0	0	0.578	0.588
ACE	APLN	9606.ENSP00000290866	9606.ENSP00000391800	0	0	0	0	0	0	0	0.401	0.400
ACE	NPR1	9606.ENSP00000290866	9606.ENSP00000357669	0	0	0	0	0.062	0	0	0.391	0.404
ACE	DMD	9606.ENSP00000290866	9606.ENSP00000354923	0	0	0	0	0	0	0	0.411	0.411
ACE	THRB	9606.ENSP00000290866	9606.ENSP00000379904	0	0	0	0	0	0	0	0.421	0.421
ACE	AGER	9606.ENSP00000290866	9606.ENSP00000364210	0	0	0	0	0	0	0	0.425	0.424
ACE	CALM1	9606.ENSP00000290866	9606.ENSP00000349467	0	0	0	0	0.051	0	0	0.451	0.457
ACE	MYH6	9606.ENSP00000290866	9606.ENSP00000386041	0	0	0	0	0.062	0.072	0	0.428	0.458
ACE	GLP1R	9606.ENSP00000290866	9606.ENSP00000362353	0	0	0	0	0.063	0	0	0.459	0.471
ACE	CALCA	9606.ENSP00000290866	9606.ENSP00000331746	0	0	0	0	0	0	0	0.475	0.475
ACE	NPPC	9606.ENSP00000290866	9606.ENSP00000387159	0	0	0	0	0	0	0	0.478	0.478
ACE	NOS1	9606.ENSP00000290866	9606.ENSP00000477999	0	0	0	0	0.062	0	0	0.499	0.510
ACE	ADM	9606.ENSP00000290866	9606.ENSP00000436607	0	0	0	0	0.063	0	0	0.535	0.545
ACE	ECE1	9606.ENSP00000290866	9606.ENSP00000364028	0	0	0	0	0.063	0	0	0.536	0.547
ACE	PDE5A	9606.ENSP00000290866	9606.ENSP00000347046	0	0	0	0	0	0	0	0.562	0.562
ACE	AVP	9606.ENSP00000290866	9606.ENSP00000369647	0	0	0	0	0	0	0	0.565	0.565
ACE	AKT1	9606.ENSP00000290866	9606.ENSP00000451828	0	0	0	0	0	0	0	0.577	0.577
ACE	PTGS2	9606.ENSP00000290866	9606.ENSP00000356438	0	0	0	0	0.065	0	0	0.572	0.583
ACE	CTGF	9606.ENSP00000290866	9606.ENSP00000356954	0	0	0	0	0.063	0	0	0.591	0.601
ACE	ZMPSTE24	9606.ENSP00000290866	9606.ENSP00000361845	0	0	0	0	0	0	0	0.607	0.607
ACE	TNNI3	9606.ENSP00000290866	9606.ENSP00000341838	0	0	0	0	0.062	0	0	0.601	0.609
ACE	ADRB1	9606.ENSP00000290866	9606.ENSP00000358301	0	0	0	0	0.062	0	0	0.610	0.618
ACE	LEP	9606.ENSP00000290866	9606.ENSP00000312652	0	0	0	0	0.062	0	0	0.625	0.634
ACE	NPPA	9606.ENSP00000290866	9606.ENSP00000365663	0	0	0	0	0.062	0	0	0.628	0.636
ACE	TAC1	9606.ENSP00000290866	9606.ENSP00000321106	0	0	0	0	0	0	0	0.785	0.785
ACE	NOS3	9606.ENSP00000290866	9606.ENSP00000297494	0	0	0	0	0.063	0	0	0.800	0.804
ACE	EDN1	9606.ENSP00000290866	9606.ENSP00000368683	0	0	0	0	0	0	0	0.804	0.804
ACE	BDKRB2	9606.ENSP00000290866	9606.ENSP00000450482	0	0	0	0	0.062	0.491	0	0.764	0.878
ACE	AGTR2	9606.ENSP00000290866	9606.ENSP00000360973	0	0	0	0	0.062	0.213	0	0.895	0.916
ACE	AGTR1	9606.ENSP00000290866	9606.ENSP00000419422	0	0	0	0	0.062	0	0	0.922	0.924
ACE	RHOA	9606.ENSP00000290866	9606.ENSP00000400175	0	0	0	0	0	0.941	0	0.399	0.963
ACE	AGT	9606.ENSP00000290866	9606.ENSP00000355627	0	0	0	0	0.062	0.822	0.900	0.940	0.998
ACE2	CALM2	9606.ENSP00000389326	9606.ENSP00000272298	0	0	0	0	0.051	0	0	0.407	0.413
ACE2	CALM3	9606.ENSP00000389326	9606.ENSP00000291295	0	0	0	0	0.051	0.270	0	0.441	0.578
ACE2	NOS3	9606.ENSP00000389326	9606.ENSP00000297494	0	0	0	0	0.062	0	0	0.581	0.590
ACE2	CALM1	9606.ENSP00000389326	9606.ENSP00000349467	0	0	0	0	0.051	0.486	0	0.595	0.785
ACE2	AGT	9606.ENSP00000389326	9606.ENSP00000355627	0	0	0	0	0.063	0.845	0.900	0.878	0.998
ACE2	CTGF	9606.ENSP00000389326	9606.ENSP00000356954	0	0	0	0	0.062	0	0	0.407	0.420
ACE2	AGTR2	9606.ENSP00000389326	9606.ENSP00000360973	0	0	0	0	0	0	0	0.879	0.879
ACE2	ZMPSTE24	9606.ENSP00000389326	9606.ENSP00000361845	0	0	0	0	0	0	0	0.467	0.467
ACE2	ECE1	9606.ENSP00000389326	9606.ENSP00000364028	0	0	0.264	0	0.054	0	0	0.267	0.445
ACE2	EDN1	9606.ENSP00000389326	9606.ENSP00000368683	0	0	0	0	0	0	0	0.671	0.671
ACE2	NOS1	9606.ENSP00000389326	9606.ENSP00000477999	0	0	0	0	0	0	0	0.427	0.427
ACE2	RHOA	9606.ENSP00000389326	9606.ENSP00000400175	0	0	0	0	0	0.256	0	0.270	0.433
ACE2	AKT1	9606.ENSP00000389326	9606.ENSP00000451828	0	0	0	0	0	0	0	0.443	0.443
ACE2	BDKRB2	9606.ENSP00000389326	9606.ENSP00000450482	0	0	0	0	0.069	0	0	0.437	0.453
ACE2	APLN	9606.ENSP00000389326	9606.ENSP00000391800	0	0	0	0	0	0.270	0	0.562	0.666
ACE2	AGTR1	9606.ENSP00000389326	9606.ENSP00000419422	0	0	0	0	0.062	0	0	0.865	0.868
ADA	IL2	9606.ENSP00000361965	9606.ENSP00000226730	0	0	0	0	0	0	0	0.414	0.414
ADA	ADORA1	9606.ENSP00000361965	9606.ENSP00000356205	0	0	0	0	0	0.478	0	0.845	0.915
ADA	ADORA3	9606.ENSP00000361965	9606.ENSP00000358730	0	0	0	0	0	0.056	0	0.908	0.909
ADM	CASQ2	9606.ENSP00000436607	9606.ENSP00000261448	0	0	0	0	0	0	0	0.576	0.576
ADM	ACE	9606.ENSP00000436607	9606.ENSP00000290866	0	0	0	0	0.063	0	0	0.535	0.545
ADM	UCN	9606.ENSP00000436607	9606.ENSP00000296099	0	0	0	0	0	0	0	0.450	0.450
ADM	NOS3	9606.ENSP00000436607	9606.ENSP00000297494	0	0	0	0	0	0	0	0.467	0.467
ADM	TAC1	9606.ENSP00000436607	9606.ENSP00000321106	0	0	0	0	0	0	0	0.506	0.506
ADM	CALCA	9606.ENSP00000436607	9606.ENSP00000331746	0	0	0	0	0	0	0.800	0.878	0.974
ADM	AGT	9606.ENSP00000436607	9606.ENSP00000355627	0	0	0	0	0	0	0	0.461	0.461
ADM	NPR1	9606.ENSP00000436607	9606.ENSP00000357669	0	0	0	0	0.062	0	0	0.443	0.455
ADM	NPPA	9606.ENSP00000436607	9606.ENSP00000365663	0	0	0	0	0	0	0	0.564	0.564
ADM	EDN1	9606.ENSP00000436607	9606.ENSP00000368683	0	0	0	0	0.065	0.213	0	0.716	0.773
ADM	AVP	9606.ENSP00000436607	9606.ENSP00000369647	0	0	0	0	0	0	0.500	0.685	0.835
ADM	NPPC	9606.ENSP00000436607	9606.ENSP00000387159	0	0	0	0	0	0	0	0.561	0.561
ADM	AKT1	9606.ENSP00000436607	9606.ENSP00000451828	0	0	0	0	0	0	0	0.416	0.416
ADORA1	OXT	9606.ENSP00000356205	9606.ENSP00000217386	0	0	0	0	0.062	0	0.600	0.424	0.765
ADORA1	P2RX1	9606.ENSP00000356205	9606.ENSP00000225538	0	0	0	0	0	0	0	0.636	0.636
ADORA1	GNAO1	9606.ENSP00000356205	9606.ENSP00000262494	0	0	0	0	0.169	0.303	0	0.330	0.578
ADORA1	EGFR	9606.ENSP00000356205	9606.ENSP00000275493	0	0	0	0	0.087	0.334	0	0.170	0.451
ADORA1	GJA1	9606.ENSP00000356205	9606.ENSP00000282561	0	0	0	0	0.088	0	0	0.391	0.420
ADORA1	NOS3	9606.ENSP00000356205	9606.ENSP00000297494	0	0	0	0	0.062	0	0	0.452	0.463
ADORA1	TAC1	9606.ENSP00000356205	9606.ENSP00000321106	0	0	0	0	0.088	0	0	0.467	0.493
ADORA1	GHRL	9606.ENSP00000356205	9606.ENSP00000335074	0	0	0	0	0	0.056	0.600	0.263	0.697
ADORA1	EDN3	9606.ENSP00000356205	9606.ENSP00000337128	0	0	0	0	0.061	0	0.600	0	0.608
ADORA1	P2RX4	9606.ENSP00000356205	9606.ENSP00000353032	0	0	0	0	0	0	0	0.602	0.602
ADORA1	VR1	9606.ENSP00000356205	9606.ENSP00000461007	0	0	0	0	0	0.058	0	0.419	0.429
ADORA1	TRPV1	9606.ENSP00000356205	9606.ENSP00000459962	0	0	0	0	0	0.058	0	0.419	0.429
ADORA1	ADORA3	9606.ENSP00000356205	9606.ENSP00000358730	0	0	0	0.727	0	0	0.300	0.785	0.448
ADORA1	AKT1	9606.ENSP00000356205	9606.ENSP00000451828	0	0	0	0	0	0.056	0	0.459	0.467
ADORA1	EDN2	9606.ENSP00000356205	9606.ENSP00000361668	0	0	0	0	0	0	0.600	0	0.600
ADORA1	EDN1	9606.ENSP00000356205	9606.ENSP00000368683	0	0	0	0	0	0	0.600	0.324	0.718
ADORA1	BDKRB2	9606.ENSP00000356205	9606.ENSP00000450482	0	0	0	0	0.076	0	0.800	0.184	0.836
ADORA1	ADA	9606.ENSP00000356205	9606.ENSP00000361965	0	0	0	0	0	0.478	0	0.845	0.915
ADORA3	P2RX1	9606.ENSP00000358730	9606.ENSP00000225538	0	0	0	0	0.152	0	0	0.633	0.675
ADORA3	GNAO1	9606.ENSP00000358730	9606.ENSP00000262494	0	0	0	0	0	0.151	0	0.450	0.513
ADORA3	ADRBK1	9606.ENSP00000358730	9606.ENSP00000312262	0	0	0	0	0	0.151	0	0.324	0.401
ADORA3	TAC1	9606.ENSP00000358730	9606.ENSP00000321106	0	0	0	0	0	0	0	0.425	0.424
ADORA3	P2RX4	9606.ENSP00000358730	9606.ENSP00000353032	0	0	0	0	0.063	0	0	0.605	0.614
ADORA3	ADORA1	9606.ENSP00000358730	9606.ENSP00000356205	0	0	0	0.727	0	0	0.300	0.785	0.448
ADORA3	AKT1	9606.ENSP00000358730	9606.ENSP00000451828	0	0	0	0	0	0.056	0	0.466	0.474
ADORA3	ADA	9606.ENSP00000358730	9606.ENSP00000361965	0	0	0	0	0	0.056	0	0.908	0.909
ADRA1A	RGS2	9606.ENSP00000369960	9606.ENSP00000235382	0	0	0	0	0	0.225	0	0.763	0.809
ADRA1A	ADRA1B	9606.ENSP00000369960	9606.ENSP00000306662	0	0	0	0.936	0.062	0.676	0.800	0.883	0.937
ADRA1A	ADRA1D	9606.ENSP00000369960	9606.ENSP00000368766	0	0	0	0.932	0.062	0.213	0.800	0.543	0.845
ADRA1A	TBXA2R	9606.ENSP00000369960	9606.ENSP00000393333	0	0	0	0.581	0	0	0.500	0.187	0.532
ADRA1A	NOS1	9606.ENSP00000369960	9606.ENSP00000477999	0	0	0	0	0.070	0.213	0	0.694	0.757
ADRA1B	GNAO1	9606.ENSP00000306662	9606.ENSP00000262494	0	0	0	0	0.076	0.151	0	0.481	0.558
ADRA1B	JAK2	9606.ENSP00000306662	9606.ENSP00000371067	0	0	0	0	0	0.056	0	0.444	0.453
ADRA1B	KCNJ5	9606.ENSP00000306662	9606.ENSP00000433295	0	0	0	0	0	0	0	0.491	0.491
ADRA1B	NOS1	9606.ENSP00000306662	9606.ENSP00000477999	0	0	0	0	0	0.213	0	0.456	0.553
ADRA1B	TBXA2R	9606.ENSP00000306662	9606.ENSP00000393333	0	0	0	0	0.062	0	0.500	0.630	0.811
ADRA1B	ADRA1D	9606.ENSP00000306662	9606.ENSP00000368766	0	0	0	0.932	0.111	0.270	0.800	0.812	0.866
ADRA1B	AGTR2	9606.ENSP00000306662	9606.ENSP00000360973	0	0	0	0.585	0	0	0.900	0.340	0.912
ADRA1B	AGT	9606.ENSP00000306662	9606.ENSP00000355627	0	0	0	0	0.098	0.056	0.900	0.123	0.915
ADRA1B	EDN1	9606.ENSP00000306662	9606.ENSP00000368683	0	0	0	0	0.070	0	0.900	0.313	0.930
ADRA1B	ADRA1A	9606.ENSP00000306662	9606.ENSP00000369960	0	0	0	0.936	0.062	0.676	0.800	0.883	0.937
ADRA1B	ADRBK1	9606.ENSP00000306662	9606.ENSP00000312262	0	0	0	0	0	0.151	0.900	0.381	0.942
ADRA1D	SNTA1	9606.ENSP00000368766	9606.ENSP00000217381	0	0	0	0	0.070	0.858	0	0.228	0.889
ADRA1D	RGS2	9606.ENSP00000368766	9606.ENSP00000235382	0	0	0	0	0	0.056	0	0.438	0.446
ADRA1D	ADRA1B	9606.ENSP00000368766	9606.ENSP00000306662	0	0	0	0.932	0.111	0.270	0.800	0.812	0.866
ADRA1D	DMD	9606.ENSP00000368766	9606.ENSP00000354923	0	0	0	0	0	0.486	0	0.445	0.702
ADRA1D	TBXA2R	9606.ENSP00000368766	9606.ENSP00000393333	0	0	0	0	0	0	0.500	0.608	0.795
ADRA1D	ADRA1A	9606.ENSP00000368766	9606.ENSP00000369960	0	0	0	0.932	0.062	0.213	0.800	0.543	0.845
ADRA2A	GNAO1	9606.ENSP00000280155	9606.ENSP00000262494	0	0	0	0	0.086	0.549	0	0.313	0.692
ADRA2A	GJA5	9606.ENSP00000280155	9606.ENSP00000484552	0	0	0	0	0.066	0	0	0.412	0.427
ADRA2A	ADRA2C	9606.ENSP00000280155	9606.ENSP00000386069	0	0	0	0.938	0.062	0.312	0.300	0.883	0.535
ADRA2A	DBH	9606.ENSP00000280155	9606.ENSP00000376776	0	0	0	0	0.062	0	0	0.588	0.597
ADRA2A	ADRBK1	9606.ENSP00000280155	9606.ENSP00000312262	0	0	0	0	0	0.303	0	0.536	0.663
ADRA2B	GNAO1	9606.ENSP00000480573	9606.ENSP00000262494	0	0	0	0	0.062	0.151	0	0.467	0.539
ADRA2B	AVPR2	9606.ENSP00000480573	9606.ENSP00000351805	0	0	0	0	0	0	0	0.435	0.435
ADRA2B	DBH	9606.ENSP00000480573	9606.ENSP00000376776	0	0	0	0	0.062	0	0	0.467	0.479
ADRA2C	GNAO1	9606.ENSP00000386069	9606.ENSP00000262494	0	0	0	0	0.065	0.303	0	0.170	0.412
ADRA2C	ADRA2A	9606.ENSP00000386069	9606.ENSP00000280155	0	0	0	0.938	0.062	0.312	0.300	0.883	0.535
ADRA2C	ADRBK1	9606.ENSP00000386069	9606.ENSP00000312262	0	0	0	0	0	0.151	0	0.370	0.442
ADRA2C	DBH	9606.ENSP00000386069	9606.ENSP00000376776	0	0	0	0	0.062	0	0	0.564	0.574
ADRA2C	BDKRB2	9606.ENSP00000386069	9606.ENSP00000450482	0	0	0	0	0	0	0	0.662	0.662
ADRB1	YWHAE	9606.ENSP00000358301	9606.ENSP00000264335	0	0	0	0	0	0	0	0.454	0.454
ADRB1	CACNA1C	9606.ENSP00000358301	9606.ENSP00000266376	0	0	0	0	0.062	0.151	0	0.481	0.550
ADRB1	EGFR	9606.ENSP00000358301	9606.ENSP00000275493	0	0	0	0	0	0.122	0	0.684	0.711
ADRB1	APP	9606.ENSP00000358301	9606.ENSP00000284981	0	0	0	0	0.062	0	0	0.453	0.465
ADRB1	ACE	9606.ENSP00000358301	9606.ENSP00000290866	0	0	0	0	0.062	0	0	0.610	0.618
ADRB1	NOS3	9606.ENSP00000358301	9606.ENSP00000297494	0	0	0	0	0.062	0	0	0.413	0.426
ADRB1	ADRBK1	9606.ENSP00000358301	9606.ENSP00000312262	0	0	0	0	0	0.151	0	0.772	0.798
ADRB1	PDE4B	9606.ENSP00000358301	9606.ENSP00000332116	0	0	0	0	0	0.145	0	0.557	0.605
ADRB1	CAMK2D	9606.ENSP00000358301	9606.ENSP00000339740	0	0	0	0	0	0.057	0	0.739	0.743
ADRB1	TNNI3	9606.ENSP00000358301	9606.ENSP00000341838	0	0	0	0	0	0	0	0.404	0.404
ADRB1	CAV3	9606.ENSP00000358301	9606.ENSP00000341940	0	0	0	0	0.049	0.104	0	0.373	0.419
ADRB1	PDE4D	9606.ENSP00000358301	9606.ENSP00000345502	0	0	0	0	0	0.182	0	0.731	0.771
ADRB1	DLG1	9606.ENSP00000358301	9606.ENSP00000345731	0	0	0	0	0	0.226	0	0.964	0.971
ADRB1	RYR2	9606.ENSP00000358301	9606.ENSP00000355533	0	0	0	0	0.062	0	0	0.583	0.592
ADRB1	AGT	9606.ENSP00000358301	9606.ENSP00000355627	0	0	0	0	0	0.056	0	0.478	0.486
ADRB1	TH	9606.ENSP00000358301	9606.ENSP00000370571	0	0	0	0	0	0	0	0.404	0.404
ADRB1	AKT1	9606.ENSP00000358301	9606.ENSP00000451828	0	0	0	0	0	0.056	0	0.403	0.412
ADRB1	DBH	9606.ENSP00000358301	9606.ENSP00000376776	0	0	0	0	0	0	0	0.441	0.441
ADRB1	MYH6	9606.ENSP00000358301	9606.ENSP00000386041	0	0	0	0	0.062	0.070	0	0.429	0.458
ADRB1	ATP2A2	9606.ENSP00000358301	9606.ENSP00000440045	0	0	0	0	0.062	0	0	0.563	0.573
ADRB1	NPPA	9606.ENSP00000358301	9606.ENSP00000365663	0	0	0	0	0.062	0	0.600	0.455	0.777
ADRBK1	RGS2	9606.ENSP00000312262	9606.ENSP00000235382	0	0	0	0	0.052	0	0	0.462	0.468
ADRBK1	MDM2	9606.ENSP00000312262	9606.ENSP00000258149	0	0	0	0	0	0.839	0	0.490	0.914
ADRBK1	GNAO1	9606.ENSP00000312262	9606.ENSP00000262494	0	0	0	0	0.052	0.077	0	0.438	0.465
ADRBK1	EGFR	9606.ENSP00000312262	9606.ENSP00000275493	0	0	0	0	0	0.486	0	0.472	0.717
ADRBK1	ADRA2A	9606.ENSP00000312262	9606.ENSP00000280155	0	0	0	0	0	0.303	0	0.536	0.663
ADRBK1	KCNIP3	9606.ENSP00000312262	9606.ENSP00000295225	0	0	0	0	0.062	0.321	0	0.218	0.458
ADRBK1	NOS3	9606.ENSP00000312262	9606.ENSP00000297494	0	0	0	0	0	0	0	0.464	0.464
ADRBK1	ADRA1B	9606.ENSP00000312262	9606.ENSP00000306662	0	0	0	0	0	0.151	0.900	0.381	0.942
ADRBK1	ADORA3	9606.ENSP00000312262	9606.ENSP00000358730	0	0	0	0	0	0.151	0	0.324	0.401
ADRBK1	PDE4D	9606.ENSP00000312262	9606.ENSP00000345502	0	0	0	0	0	0.102	0	0.379	0.418
ADRBK1	ADRA2C	9606.ENSP00000312262	9606.ENSP00000386069	0	0	0	0	0	0.151	0	0.370	0.442
ADRBK1	CHRM2	9606.ENSP00000312262	9606.ENSP00000399745	0	0	0	0	0	0	0	0.457	0.457
ADRBK1	CAV1	9606.ENSP00000312262	9606.ENSP00000339191	0	0	0	0	0	0.270	0	0.292	0.461
ADRBK1	RGS4	9606.ENSP00000312262	9606.ENSP00000397181	0	0	0	0	0.052	0	0	0.463	0.470
ADRBK1	OR51E2	9606.ENSP00000312262	9606.ENSP00000380153	0	0	0	0	0	0	0.600	0	0.600
ADRBK1	AGTR1	9606.ENSP00000312262	9606.ENSP00000419422	0	0	0	0	0	0.523	0	0.490	0.746
ADRBK1	ADRB1	9606.ENSP00000312262	9606.ENSP00000358301	0	0	0	0	0	0.151	0	0.772	0.798
ADRBK1	GLP1R	9606.ENSP00000312262	9606.ENSP00000362353	0	0	0	0	0.063	0	0	0.870	0.873
ADRBK1	PIK3CG	9606.ENSP00000312262	9606.ENSP00000352121	0	0	0	0	0.062	0.302	0	0.830	0.879
ADRBK1	AVP	9606.ENSP00000312262	9606.ENSP00000369647	0	0	0	0	0	0	0.900	0.060	0.901
ADRBK1	TBXA2R	9606.ENSP00000312262	9606.ENSP00000393333	0	0	0	0	0	0.151	0.900	0.074	0.914
ADRBK1	AGTR2	9606.ENSP00000312262	9606.ENSP00000360973	0	0	0	0	0	0.151	0.900	0.098	0.916
ADRBK1	AGT	9606.ENSP00000312262	9606.ENSP00000355627	0	0	0	0	0	0	0.900	0.258	0.922
ADRBK1	EDN1	9606.ENSP00000312262	9606.ENSP00000368683	0	0	0	0	0	0	0.900	0.443	0.942
ADRBK1	AVPR2	9606.ENSP00000312262	9606.ENSP00000351805	0	0	0	0	0	0.151	0.900	0.455	0.949
ADRBK1	DRD2	9606.ENSP00000312262	9606.ENSP00000354859	0	0	0	0	0.064	0.151	0.900	0.836	0.985
AGER	ICAM1	9606.ENSP00000364210	9606.ENSP00000264832	0	0	0	0	0	0	0	0.556	0.556
AGER	EGFR	9606.ENSP00000364210	9606.ENSP00000275493	0	0	0	0	0	0.270	0	0.233	0.416
AGER	APP	9606.ENSP00000364210	9606.ENSP00000284981	0	0	0	0	0	0.042	0.600	0.601	0.833
AGER	ACE	9606.ENSP00000364210	9606.ENSP00000290866	0	0	0	0	0	0	0	0.425	0.424
AGER	S100A1	9606.ENSP00000364210	9606.ENSP00000292169	0	0	0	0	0	0.658	0	0.566	0.845
